City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Provideniya,RU,2022-02-06 00:24:19,64.3833,-173.3,-1.68,82,2,11.27
280,Dalvik,IS,2022-02-06 00:24:50,65.9702,-18.5286,30.13,94,100,28.99
281,Byron Bay,AU,2022-02-06 00:24:50,-28.65,153.6167,75.09,65,95,18.77
282,Port Shepstone,ZA,2022-02-06 00:24:51,-30.7414,30.455,72.91,78,100,6.06
283,Haines Junction,CA,2022-02-06 00:19:56,60.7522,-137.5108,33.75,64,100,6.91
284,Scottsbluff,US,2022-02-06 00:24:52,41.8666,-103.6672,43.92,43,0,6.91
285,Abhar,IR,2022-02-06 00:24:52,36.1468,49.218,29.12,81,11,13.62
286,Merrill,US,2022-02-06 00:24:52,45.1805,-89.6835,15.57,63,0,4.61
287,Mogadishu,SO,2022-02-06 00:24:53,2.0371,45.3438,76.44,83,38,14.54
288,Nabire,ID,2022-02-06 00:24:54,-3.3667,135.4833,81.57,77,100,1.72
289,Abha,SA,2022-02-06 00:24:54,18.2164,42.5053,49.82,87,0,0.0
